runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
43.375,808.3,-1.16,5.71,-9.18,4.88,-2.67,0.8,-0.1,0.58,6581212.0,13314364.0
44.28125,805.85,2.84,11.2,-9.61,0.0,-2.75,0.78,0.18,0.71,9902496.0,17129480.0
37.9375,804.23,4.57,10.03,-0.88,0.1,-0.98,0.49,-0.33,0.18,8619468.0,12785988.0
31.75,805.69,5.98,11.83,-0.1,0.24,0.4,0.72,0.05,0.68,8059220.0,10755564.0
27.0,806.87,7.9,13.58,1.27,0.06,0.43,0.92,0.28,0.84,10123344.0,12549224.0
23.6875,805.81,8.86,14.84,1.27,0.03,-0.67,0.76,0.19,0.5,12390024.0,14695756.0
22.03125,807.42,4.68,12.53,-3.44,0.76,-0.71,0.85,-0.37,-0.36,11906610.0,13810860.0
21.3125,811.67,1.16,4.68,-3.41,0.17,-3.69,0.62,-0.22,-0.55,9465320.0,10898904.0
20.75,807.91,5.27,13.17,-3.65,0.11,-2.47,0.87,0.0,0.18,13090350.0,15013216.0
20.375,811.07,0.89,5.66,-3.67,0.01,-5.18,0.93,-0.22,-0.9,12987294.0,14832744.0
20.21875,808.2,4.85,11.08,-3.32,0.01,-2.42,0.53,0.11,0.06,12706812.0,14485408.0
20.125,806.37,7.28,14.23,0.55,0.0,-0.34,0.47,0.06,0.17,14009532.0,15947632.0
20.0625,805.67,9.86,16.9,1.27,0.0,-0.31,0.78,0.28,0.53,15261314.0,17361408.0
20.5,809.21,6.42,13.32,-0.73,0.0,-0.19,0.51,-0.19,-0.29,14552182.0,16551568.0
20.875,810.35,6.42,14.92,-1.23,0.0,-1.87,0.68,-0.23,-0.3,15338620.0,17446236.0
20.3125,813.64,4.07,10.94,-2.25,0.0,-1.69,0.83,-0.33,-0.73,15274414.0,17374500.0
19.875,811.11,8.36,15.69,-1.17,0.0,-1.05,0.6,-0.06,0.39,15535210.0,17673492.0
19.75,810.49,8.89,16.77,-0.2,0.02,-0.79,0.69,-0.1,-0.03,16078002.0,18292680.0
20.0625,814.11,3.71,10.77,-1.38,0.0,-1.46,0.96,-0.37,-0.84,13944774.0,15868036.0
20.0625,810.52,9.02,15.78,-1.64,0.0,-2.21,0.83,0.29,0.71,15950988.0,18154104.0
19.75,809.58,11.45,17.79,4.58,0.0,-1.76,0.95,0.5,0.78,16660044.0,18962604.0
20.6875,805.75,12.01,17.25,5.47,0.0,-0.66,1.01,0.41,0.88,16490306.0,18771516.0
24.21875,808.9,7.47,15.34,0.74,0.04,0.42,0.93,-0.46,-0.67,14602376.0,16623668.0
26.3125,810.22,7.84,15.05,1.18,0.01,0.21,0.67,-0.0,-0.38,13990914.0,15930432.0
24.1875,807.83,8.87,15.81,1.12,0.0,1.71,0.71,-0.12,-0.17,15298424.0,17420572.0
21.84375,806.33,12.93,20.06,-1.2,0.0,-0.82,1.28,0.43,0.64,16914814.0,19264140.0
21.40625,810.28,4.54,12.09,-2.01,0.05,-2.12,0.93,-0.52,-0.65,13864998.0,15792828.0
21.78125,808.01,12.33,17.98,0.56,0.09,0.65,1.26,0.71,1.02,16013922.0,18242234.0
21.3125,808.51,12.74,17.49,7.15,0.61,1.69,1.37,0.68,1.19,15213114.0,17331830.0
21.78125,809.06,13.18,18.14,6.86,0.0,-0.81,1.49,0.65,1.34,16144594.0,18395312.0
22.5,807.66,13.96,19.0,7.32,0.0,-1.4,1.36,0.53,1.24,16048204.0,18287890.0
22.8125,808.25,10.68,19.09,-0.66,0.0,-0.62,0.97,0.1,0.14,17639562.0,20103106.0
22.40625,810.11,8.77,18.58,-0.21,0.0,-0.31,0.62,-0.19,-0.39,17572424.0,20029752.0
21.125,810.34,7.4,18.27,-1.02,0.14,-0.26,1.04,-0.39,-0.8,16449910.0,18752442.0
19.9375,812.96,3.24,9.8,-1.02,0.37,-3.06,1.03,-0.44,-0.87,12952180.0,14930154.0
19.1875,808.38,10.57,17.15,-0.72,0.39,-0.52,0.8,0.37,0.65,15574510.0,17863878.0
18.84375,806.43,13.29,18.83,5.7,0.01,-0.44,0.98,0.5,0.82,17030490.0,19467586.0
18.8125,804.99,13.32,18.76,7.36,0.52,0.72,1.16,0.65,0.95,15971222.0,18232388.0
18.75,804.41,13.25,19.47,4.61,0.0,1.06,0.88,0.26,0.6,17358428.0,19807574.0
18.65625,804.63,12.95,19.68,4.01,0.01,2.19,0.67,0.11,0.31,16902630.0,19286202.0
18.4375,806.2,11.61,20.33,2.48,0.03,2.99,0.82,-0.01,-0.22,17567530.0,20046054.0
18.21875,806.65,10.11,19.92,0.31,0.0,0.14,1.02,-0.06,-0.35,16540284.0,18876354.0
18.0625,808.08,6.44,17.04,-1.09,0.01,-2.18,1.14,-0.47,-0.97,17318292.0,19767354.0
17.90625,805.81,9.4,17.1,-1.37,0.01,-1.56,0.47,-0.06,-0.1,17995058.0,20544504.0
17.78125,801.61,13.81,19.87,4.03,0.01,-3.56,1.21,0.44,0.75,17314582.0,19769440.0
17.65625,804.84,13.7,19.88,3.86,0.78,-0.44,1.52,0.79,1.23,17970886.0,20520636.0
17.59375,806.02,12.68,17.36,7.54,1.84,2.32,1.36,0.79,1.09,17435172.0,19911810.0
17.59375,805.41,11.69,17.56,6.35,2.05,2.94,1.4,0.72,1.16,16968316.0,19380734.0
17.71875,806.12,10.21,16.13,5.87,4.85,4.97,1.2,0.72,0.93,13403239.0,15311215.0
18.0625,804.72,11.91,16.62,6.09,0.91,0.98,1.11,0.65,0.89,17644694.0,20159556.0
17.875,804.44,13.25,18.81,5.54,0.0,-0.52,0.82,0.52,0.61,20320368.0,23219316.0
17.59375,803.11,13.83,20.4,6.26,0.08,2.19,0.97,0.46,0.66,16874408.0,19283904.0
17.4375,802.96,13.87,19.68,6.2,1.23,3.62,0.92,0.61,0.62,14824950.0,16944982.0
17.3125,805.16,11.93,20.03,0.92,0.56,1.52,1.19,0.16,0.05,15444318.0,17655088.0
17.21875,809.95,4.56,11.98,-1.98,0.27,-2.24,1.29,-0.6,-1.12,14853060.0,16982260.0
17.15625,810.08,7.55,18.03,-1.93,0.0,-0.46,0.89,-0.49,-0.68,18029448.0,20621872.0
17.0625,811.33,8.95,18.63,-0.56,0.01,0.61,0.96,-0.45,-0.82,19686376.0,22515432.0
16.96875,812.12,9.93,21.41,2.01,0.03,0.72,1.02,-0.38,-0.65,19802834.0,22649868.0
16.96875,810.41,13.31,21.05,2.09,0.0,0.91,0.62,-0.08,0.05,19043010.0,21784826.0
16.96875,806.75,18.05,24.1,8.58,0.0,1.99,1.71,0.95,1.41,18647640.0,21335012.0
16.90625,808.33,16.99,22.22,10.4,0.16,0.9,1.36,0.66,1.18,20389394.0,23330772.0
16.90625,807.23,17.75,22.19,10.06,0.07,-1.48,1.56,0.89,1.27,20180204.0,23094698.0
16.875,809.44,15.4,20.67,9.09,0.01,-3.33,1.06,0.36,0.93,19022028.0,21772864.0
16.875,809.49,16.9,22.92,8.71,0.0,-4.7,1.03,0.61,0.8,21946500.0,25124216.0
16.78125,808.98,17.74,23.73,10.41,0.0,-3.48,0.91,0.36,0.8,21961598.0,25145570.0
16.65625,807.47,19.46,25.67,10.68,0.0,-0.29,0.9,0.64,0.58,22049792.0,25250586.0
16.5,804.73,19.62,25.65,12.77,0.0,4.57,1.55,1.03,1.13,20844314.0,23874328.0
16.46875,810.09,14.28,23.44,2.91,5.88,6.59,1.27,0.16,-0.42,12841182.0,14709602.0
16.90625,819.46,2.82,4.59,1.25,6.35,-1.77,1.08,-0.6,-0.83,4773534.0,6335214.0
17.84375,814.44,9.92,16.6,1.91,0.38,0.9,0.91,0.06,0.11,14828940.0,20815480.0
17.53125,813.9,12.02,19.3,4.84,4.0,4.17,0.72,-0.21,-0.56,15773156.0,19409170.0
17.0,813.04,14.18,20.89,7.21,7.19,7.11,0.5,0.16,-0.2,17133498.0,20016908.0
17.375,813.03,12.86,19.84,7.09,12.3,9.22,0.46,0.17,-0.13,15430438.0,17761222.0
18.75,811.55,17.18,23.58,7.82,0.42,7.32,0.58,0.1,0.05,20223762.0,23202772.0
17.9375,810.08,14.87,22.51,7.48,0.78,7.07,0.9,-0.18,-0.51,15810644.0,18131720.0
17.03125,818.11,8.94,14.36,3.74,7.27,5.19,1.39,-0.7,-1.19,11839130.0,13578548.0
17.5625,819.04,8.99,13.3,4.07,0.47,2.58,0.72,0.09,0.47,10710226.0,12350784.0
18.3125,811.98,15.82,21.59,5.61,0.0,4.35,1.02,0.43,0.87,22351300.0,25677734.0
17.25,813.63,18.58,25.71,10.36,0.12,5.15,0.93,0.11,-0.11,23550702.0,27029662.0
16.4375,813.09,17.75,24.34,12.08,0.28,5.47,0.82,0.42,0.17,17612338.0,20213816.0
16.09375,811.02,18.7,25.03,10.59,0.0,3.03,0.85,0.08,-0.05,22446958.0,25767632.0
16.0,812.06,14.43,20.78,9.1,6.26,7.82,0.84,-0.07,-0.75,17204028.0,19750462.0
16.21875,813.72,11.43,15.84,7.46,4.45,7.59,1.12,-0.38,-1.04,11477012.0,13176762.0
16.53125,813.89,8.16,10.69,5.91,8.05,5.98,0.81,-0.39,-0.69,5391466.0,6190958.0
17.21875,811.08,10.66,13.94,6.64,8.65,7.9,0.65,0.12,-0.26,9285170.0,10664642.0
18.15625,809.15,15.98,21.05,8.87,1.3,8.53,0.87,0.54,0.63,17993700.0,20672320.0
17.46875,808.83,17.21,22.68,11.94,2.1,8.24,0.82,0.39,0.54,20866548.0,23977090.0
16.65625,806.88,19.05,23.92,12.27,0.21,6.38,0.91,0.7,0.55,20192670.0,23206158.0
16.15625,808.06,15.52,22.22,8.2,0.74,7.91,1.12,0.2,-0.44,16636594.0,19121632.0
16.0,808.75,15.23,21.24,8.22,0.02,6.94,0.5,0.06,-0.15,12752220.0,14659834.0
16.34375,807.47,20.27,25.16,10.79,0.0,4.5,1.07,0.66,0.81,23419972.0,26928530.0
16.125,808.04,18.2,25.74,10.0,0.01,6.44,1.13,0.21,-0.18,22714020.0,26120580.0
15.75,807.06,17.49,24.42,10.8,1.37,7.95,0.69,0.16,-0.22,17611902.0,20249432.0
15.625,805.84,18.38,24.27,9.34,0.05,4.31,0.95,0.22,0.21,17717168.0,20369078.0
15.53125,806.7,17.63,24.14,10.41,0.38,5.64,0.91,0.01,-0.15,19192080.0,22061614.0
15.6875,808.53,16.66,25.01,11.1,11.44,9.28,0.87,0.01,-0.22,19516292.0,22430534.0
16.59375,812.45,15.03,21.29,8.33,5.46,8.59,0.67,-0.19,-0.4,21042806.0,24182472.0
17.40625,808.34,18.42,23.8,9.31,0.18,6.64,0.64,0.47,0.37,23394466.0,26881958.0
17.09375,803.59,18.12,25.22,12.52,5.86,11.18,1.2,0.87,0.78,19620638.0,22542470.0
16.375,801.15,21.32,26.53,14.08,0.3,5.46,1.82,0.97,1.53,21738872.0,24973230.0
15.75,805.1,21.24,27.05,12.12,0.74,7.36,1.08,0.26,0.27,22167210.0,25461780.0
15.71875,813.43,11.88,14.76,7.84,10.47,8.8,1.07,-0.51,-0.79,8073714.0,9271462.0
16.6875,809.03,16.26,21.86,8.77,5.91,7.98,0.7,0.13,0.63,17891336.0,20545036.0
18.125,805.02,19.51,25.14,13.57,1.07,9.12,0.73,0.33,0.47,21559478.0,24753674.0
17.375,805.24,19.78,25.17,13.97,0.29,8.8,0.73,0.36,0.52,19251712.0,22100880.0
16.125,804.06,20.66,25.63,14.05,0.58,6.55,1.27,0.78,0.96,21017088.0,24124402.0
15.5,803.63,21.6,26.51,14.64,0.0,5.51,1.23,0.69,0.95,22680860.0,26031000.0
15.21875,806.84,19.97,26.14,12.45,0.01,7.45,1.05,0.33,-0.02,23613692.0,27097834.0
15.0625,805.5,21.56,27.74,13.28,0.28,4.17,0.96,0.69,0.4,21801110.0,25014484.0
14.9375,805.72,22.38,27.91,14.97,0.01,4.56,0.85,0.36,0.43,24368146.0,27956304.0
14.84375,808.1,21.86,28.68,14.87,0.0,7.37,0.88,0.16,-0.57,24572174.0,28186360.0
14.75,808.33,22.84,30.01,16.57,0.53,9.37,0.85,0.16,-0.38,21798480.0,25001356.0
14.6875,807.98,22.08,26.9,17.34,0.28,12.04,1.06,0.96,0.3,16827790.0,19297696.0
14.65625,807.59,22.0,27.31,16.59,0.25,11.73,1.26,1.03,0.65,18960398.0,21740792.0
14.625,808.07,22.99,27.77,17.31,0.57,12.16,0.68,0.45,0.15,21160846.0,24260448.0
14.53125,810.27,22.84,27.81,17.57,0.53,12.68,0.74,-0.03,-0.52,20381630.0,23363940.0
14.5,808.12,25.03,30.23,18.12,0.38,10.98,0.8,0.62,-0.04,22204544.0,25450360.0
14.65625,805.21,25.34,31.46,18.23,2.52,10.92,1.05,0.43,-0.22,23561198.0,27001802.0
14.9375,807.67,18.0,22.24,13.7,12.57,14.24,0.97,-0.19,-0.9,12678718.0,14527870.0
15.4375,804.78,20.34,27.2,14.2,2.03,12.0,1.16,0.15,-0.52,16471726.0,18871948.0
16.15625,811.52,13.59,16.12,10.09,4.18,8.6,1.13,-0.57,-0.97,7248556.0,8303754.0
15.78125,810.71,15.32,19.08,10.93,1.01,7.89,0.5,-0.35,-0.27,10577740.0,12116074.0
15.03125,808.19,18.07,24.88,12.92,1.81,10.25,0.94,-0.26,-0.82,15825744.0,18143040.0
14.5625,806.83,20.6,26.77,13.94,0.82,10.25,0.65,-0.02,-0.41,17471366.0,20047412.0
14.375,807.82,23.42,29.68,16.63,1.7,11.14,0.84,0.16,-0.18,22988960.0,26402028.0
14.25,809.11,23.41,28.34,17.16,0.33,13.27,0.63,0.48,-0.27,22841158.0,26255556.0
14.15625,805.69,25.49,30.83,19.51,0.31,13.3,1.08,0.94,0.11,21343012.0,24555210.0
15.0,805.64,23.87,32.14,17.43,27.47,15.87,1.05,0.31,-0.43,20113984.0,23161752.0
17.8125,808.51,16.27,19.34,13.56,5.33,13.5,1.06,-0.39,-0.98,6218322.0,7166920.0
20.375,806.9,16.68,21.11,13.49,3.03,13.15,0.9,-0.25,-0.85,8081998.0,9323196.0
18.59375,809.08,14.78,18.13,12.01,5.22,11.94,1.15,-0.46,-1.05,9222508.0,10648368.0
16.375,810.95,14.18,17.3,11.52,4.49,10.91,0.95,-0.35,-0.88,6843354.0,7908412.0
15.3125,809.79,17.27,21.85,12.05,2.42,14.01,0.59,0.34,0.38,12913714.0,14936664.0
15.3125,808.37,20.05,25.05,16.55,16.21,16.86,0.57,0.36,-0.13,16950474.0,19623452.0
18.78125,808.39,20.04,24.19,17.07,23.16,17.36,0.62,0.49,-0.06,13938898.0,16151340.0
30.0,813.49,15.52,17.54,13.85,20.85,13.36,0.88,-0.47,-0.74,4676558.0,5423680.0
49.1875,812.27,18.21,22.48,14.1,0.81,9.48,0.5,-0.01,-0.14,16355234.0,18984948.0
51.09375,810.58,17.35,19.91,14.32,7.89,13.6,0.47,0.19,-0.02,6439884.0,7482116.0
47.875,811.37,14.18,15.71,13.21,21.45,13.32,0.66,-0.2,-0.62,3508588.0,4080144.0
60.59375,808.01,15.05,15.98,13.54,17.39,13.31,0.31,-0.09,-0.21,3464698.0,4032636.0
85.53125,806.15,14.37,17.89,11.91,19.74,13.72,0.82,-0.43,-0.69,4190408.0,4881736.0
113.375,806.57,15.72,18.42,12.19,4.15,12.81,0.55,-0.18,-0.47,7079934.0,8255396.0
113.53125,804.24,20.72,24.76,15.64,2.37,15.44,0.67,0.31,0.02,18017614.0,21027620.0
95.1875,805.4,19.18,23.83,15.37,5.49,15.81,0.91,-0.14,-0.84,17262772.0,20165372.0
84.3125,807.43,18.69,23.09,16.18,16.17,15.63,0.89,-0.39,-0.8,12470664.0,14580896.0
87.125,807.05,19.62,23.48,16.45,9.32,16.63,0.43,0.16,-0.33,13528652.0,15831572.0
96.875,804.4,21.31,25.46,17.44,23.49,18.0,0.48,0.23,-0.09,17897154.0,20962460.0
137.5,803.82,19.59,24.49,15.74,23.34,17.78,0.71,-0.03,-0.41,14057228.0,16479984.0
174.90625,806.95,16.38,18.33,14.32,5.33,13.59,0.78,-0.33,-0.69,5659744.0,6641324.0
167.84375,806.84,18.22,21.07,14.47,4.89,13.74,0.49,-0.06,-0.44,9635550.0,11316732.0
143.5625,805.21,20.34,24.37,16.35,5.35,15.84,0.53,0.01,-0.41,13532378.0,15907688.0
126.296875,808.4,19.06,21.54,16.29,2.0,15.04,0.75,-0.23,-0.7,9335544.0,10983768.0
114.34375,808.37,19.45,22.84,16.2,2.97,13.68,0.78,-0.13,-0.76,13637598.0,16060260.0
104.359375,808.71,16.47,18.29,15.95,9.99,15.08,0.48,-0.15,-0.45,3203520.0,3773352.0
110.359375,807.41,17.77,19.31,15.91,7.53,15.42,0.33,0.06,-0.21,5571766.0,6563944.0
114.5,805.61,18.88,22.64,16.17,18.4,16.87,0.55,-0.2,-0.47,11315760.0,13333756.0
117.875,805.05,18.74,22.03,15.38,3.4,15.88,0.58,-0.11,-0.47,11292272.0,13308360.0
129.70312,805.64,19.27,23.21,16.54,21.11,16.62,0.47,0.18,-0.35,13601990.0,16032160.0
214.09375,806.69,17.6,20.14,15.93,36.7,16.79,0.7,-0.41,-0.54,5985546.0,7056896.0
257.34375,806.71,18.78,21.17,16.19,1.37,15.5,0.45,-0.03,-0.3,8021050.0,9458496.0
233.71875,804.54,19.88,24.68,17.14,18.26,17.32,0.42,0.21,-0.22,14485804.0,17083832.0
226.59375,803.03,19.78,24.24,17.39,14.41,18.0,0.64,0.53,0.21,12599528.0,14862028.0
229.89062,802.39,20.29,22.58,18.52,5.15,17.73,0.77,0.58,0.49,10317558.0,12172268.0
289.71875,803.02,20.29,24.09,17.86,38.44,17.74,0.4,0.2,-0.22,12485278.0,14732900.0
348.9375,804.64,19.01,23.34,17.06,27.44,17.75,0.47,-0.0,-0.28,8321988.0,9821996.0
348.28125,805.85,19.27,22.79,17.03,18.01,18.05,0.36,0.03,-0.18,9896044.0,11681984.0
351.71875,806.2,20.38,25.1,17.69,26.47,18.54,0.39,0.2,0.01,14870818.0,17557312.0
354.29688,808.33,19.02,22.44,17.09,11.2,17.61,0.37,0.03,-0.27,7847646.0,9267196.0
335.04688,808.47,20.77,25.62,15.86,2.85,17.7,0.67,0.33,0.0,19063760.0,22516180.0
296.5625,806.27,21.04,25.46,17.71,6.36,18.26,0.93,0.77,0.43,18572498.0,21940020.0
360.9375,804.36,19.28,21.93,17.4,37.7,18.02,0.75,0.71,0.13,7433516.0,8782652.0
519.90625,805.26,18.58,21.46,17.36,50.17,17.42,0.61,0.29,-0.21,5443860.0,6433284.0
525.8125,807.51,18.44,21.93,16.17,18.15,17.13,0.52,0.12,0.11,9371316.0,11076348.0
456.21875,805.42,21.04,24.96,17.38,5.03,17.88,1.0,0.83,0.52,19110834.0,22592132.0
382.51562,803.99,21.28,25.27,18.46,5.72,18.32,0.91,0.73,0.47,16408448.0,19401154.0
325.20312,804.63,22.19,25.82,18.76,4.65,18.3,0.93,0.78,0.47,16872600.0,19953616.0
280.57812,806.19,21.89,25.87,19.01,7.35,18.61,0.92,0.72,0.52,16684216.0,19734392.0
255.20312,806.88,21.5,25.72,18.32,22.8,18.99,0.64,0.37,0.35,13361734.0,15807428.0
268.35938,806.4,21.33,25.26,19.07,26.4,19.21,0.4,0.25,0.15,13827268.0,16361316.0
404.46875,806.27,20.62,24.56,18.16,68.03,19.4,0.48,0.16,-0.33,11924902.0,14112962.0
432.5625,807.08,18.07,19.79,15.62,23.96,17.24,0.5,0.04,-0.12,4877322.0,5773292.0
395.3125,806.1,20.76,24.97,16.41,3.17,17.08,0.56,0.35,-0.18,16852938.0,19952488.0
364.40625,806.06,19.46,21.56,17.95,27.38,18.4,0.43,0.39,0.1,6582406.0,7794398.0
462.32812,806.24,18.75,21.33,16.79,43.05,17.98,0.53,-0.14,-0.41,6446174.0,7633640.0
490.60938,806.89,19.65,23.04,17.3,7.34,17.04,0.69,-0.24,-0.62,11154158.0,13209600.0
440.5,807.89,19.94,23.43,17.6,2.9,17.31,0.86,-0.24,-0.8,14687852.0,17395520.0
392.5625,808.19,20.02,24.48,17.51,9.56,17.78,0.56,0.14,-0.16,14069026.0,16663460.0
353.5,807.55,20.7,24.94,18.03,5.45,18.55,0.8,0.65,0.38,13412302.0,15886402.0
316.34375,805.33,21.46,24.52,18.91,15.63,18.18,0.77,0.6,0.44,12132174.0,14370966.0
373.125,806.53,18.63,21.56,16.32,21.16,17.83,0.65,-0.23,-0.55,6348312.0,7520236.0
410.78125,807.37,19.25,22.2,15.75,0.4,15.14,0.85,-0.33,-0.78,13748012.0,16286890.0
354.96875,807.93,20.13,23.73,16.08,0.43,14.61,0.88,-0.43,-0.73,17573932.0,20820494.0
291.92188,808.42,19.61,22.86,17.01,5.63,16.43,0.88,-0.42,-0.75,14132604.0,16744356.0
254.64062,807.25,20.59,24.85,17.04,3.3,17.36,0.66,-0.06,-0.54,17807496.0,21099544.0
225.07812,806.47,20.58,25.04,17.43,8.78,17.58,0.48,0.03,-0.37,17514110.0,20753214.0
211.9375,808.81,18.63,23.14,14.92,11.16,17.15,0.54,-0.13,-0.38,13711188.0,16247818.0
212.84375,807.84,20.76,25.21,15.37,0.41,15.32,0.53,0.07,-0.05,19541322.0,23157908.0
192.40625,805.43,22.53,26.44,17.27,4.52,17.03,0.47,0.34,-0.14,19193634.0,22747260.0
195.625,806.16,20.17,25.08,16.68,13.66,17.92,0.49,-0.08,-0.34,16715920.0,19811964.0
221.0625,808.59,18.69,21.94,15.49,1.7,15.64,0.57,-0.22,-0.5,9980640.0,11829820.0
215.32812,809.05,19.48,24.07,14.88,6.33,15.44,0.64,-0.08,-0.36,19612016.0,23246884.0
201.34375,807.89,20.18,25.05,15.69,4.95,17.47,0.44,0.19,0.07,18274442.0,21662482.0
176.70312,807.03,21.82,26.28,17.38,1.9,17.24,0.41,0.16,0.01,18991548.0,22514042.0
153.5,807.85,20.58,24.71,17.47,3.78,18.09,0.53,-0.19,-0.39,15582332.0,18473362.0
141.65625,808.92,20.04,24.06,16.5,2.66,17.29,0.67,-0.29,-0.58,14209012.0,16846430.0
137.64062,810.54,19.59,23.61,15.82,2.27,16.69,0.77,-0.26,-0.7,16480006.0,19539646.0
134.17188,809.42,20.98,24.74,16.48,0.47,15.51,0.57,-0.06,-0.42,18035780.0,21385820.0
121.546875,808.55,21.3,25.52,15.69,0.5,14.85,0.59,-0.06,-0.23,20129034.0,23869208.0
103.3125,808.73,21.44,26.33,16.43,0.19,14.74,0.62,0.3,0.22,20683356.0,24528270.0
85.5,807.78,23.37,28.39,17.96,0.01,15.36,0.56,0.28,0.23,21311238.0,25274270.0
69.375,806.5,23.87,28.44,18.8,0.3,16.58,0.44,0.3,0.01,20957910.0,24856468.0
57.28125,807.43,21.7,26.63,17.14,5.28,17.29,0.55,0.12,-0.32,18304858.0,21710912.0
56.078125,808.72,21.62,25.69,17.85,3.19,17.54,0.6,0.03,-0.52,17200484.0,20402562.0
63.265625,810.12,21.17,25.55,17.24,2.21,17.29,0.57,-0.04,-0.42,16091938.0,19088700.0
64.390625,809.93,21.72,26.17,16.71,1.01,16.94,0.49,0.29,0.03,17704958.0,21000708.0
60.0625,809.21,23.04,27.11,17.36,0.72,16.06,0.64,0.07,-0.5,19058574.0,22604678.0
52.640625,810.43,20.62,24.58,17.64,3.06,16.63,1.03,-0.13,-1.0,16141228.0,19142598.0
46.015625,810.07,20.3,23.34,17.26,2.69,16.24,0.62,0.45,0.15,13030662.0,15453254.0
42.046875,809.29,20.66,25.34,16.6,27.68,17.73,0.69,0.18,0.04,17027628.0,20191822.0
53.390625,813.02,20.06,24.13,16.37,0.42,11.59,0.9,-0.33,-0.82,17466010.0,20710978.0
56.734375,812.99,19.61,22.37,16.93,0.9,13.49,0.8,-0.08,-0.77,13812584.0,16376276.0
47.8125,812.23,17.28,18.26,16.3,3.94,14.52,0.41,-0.14,-0.37,3705028.0,4392750.0
45.125,811.63,18.35,21.96,16.2,22.16,16.39,0.32,0.05,-0.08,9301182.0,11026376.0
59.0,811.9,18.02,20.63,15.65,10.8,16.91,0.33,0.12,0.09,7759854.0,9199398.0
70.27344,810.38,18.95,23.96,15.31,5.03,16.76,0.36,0.03,-0.03,14650630.0,17365406.0
71.84375,809.9,19.92,24.04,15.97,3.81,16.25,0.49,0.29,-0.07,16489460.0,19543984.0
68.21875,810.4,20.42,25.12,17.5,9.94,17.59,0.55,0.27,0.17,15700620.0,18607136.0
67.25781,810.18,20.46,24.88,18.11,14.9,18.2,0.44,0.36,0.18,13306286.0,15769094.0
95.765625,808.24,20.45,24.74,18.49,28.7,18.62,0.53,0.47,0.17,12197208.0,14454998.0
198.05469,807.83,19.65,23.52,17.51,40.27,18.59,0.52,0.47,0.05,8717570.0,10330118.0
316.1953,810.7,18.64,23.27,14.73,39.7,17.55,0.77,0.08,-0.44,7321892.0,8675216.0
332.9297,815.27,15.78,17.82,13.85,0.43,11.19,0.52,-0.02,-0.05,5166342.0,6120680.0
279.8672,814.33,18.91,22.73,15.03,0.0,10.08,0.39,0.01,-0.33,13141584.0,15571300.0
223.4375,815.06,18.05,21.12,15.15,0.23,12.12,0.37,0.07,0.07,11336122.0,13429520.0
181.42188,814.99,18.43,22.98,14.24,3.47,15.15,0.48,0.25,0.21,15168406.0,17967464.0
151.98438,814.34,19.61,24.01,14.12,1.15,16.16,0.78,0.53,0.45,16839040.0,19944402.0
127.125,812.79,20.21,24.69,14.71,3.08,16.42,0.96,0.7,0.57,17446138.0,20662946.0
106.875,812.49,20.79,25.0,16.55,2.3,16.61,0.59,0.31,0.29,17223920.0,20398426.0
90.46875,811.15,20.71,25.63,17.11,5.31,17.53,0.6,0.37,0.21,16688010.0,19761234.0
83.92969,809.37,20.26,24.6,17.24,22.41,17.53,0.87,0.68,0.5,14818686.0,17548344.0
258.0547,810.9,17.52,19.47,15.57,44.09,16.81,0.61,-0.01,-0.45,4410562.0,5221688.0
358.22656,814.38,14.27,16.8,11.39,27.39,13.67,0.99,-0.34,-0.92,2765608.0,3274488.0
330.60156,815.47,14.2,16.83,11.5,2.05,9.6,0.46,0.0,-0.4,7592650.0,8988408.0
272.6875,813.38,16.72,19.69,12.15,0.56,9.42,0.53,0.23,-0.31,13533024.0,16019916.0
220.9375,812.01,14.94,15.95,13.93,10.23,12.85,0.51,0.46,0.07,3652160.0,4324342.0
199.50781,813.06,14.83,16.74,12.64,11.95,14.21,0.7,0.11,-0.35,2708368.0,3202794.0
196.36719,813.48,13.08,13.94,12.23,9.17,11.43,0.57,-0.17,-0.54,2970158.0,3508596.0
199.73438,811.54,13.39,15.09,11.77,23.5,12.18,0.79,-0.31,-0.72,2908070.0,3432020.0
218.89844,811.12,13.16,14.11,11.7,18.3,12.07,0.39,-0.14,-0.31,2463130.0,2903846.0
231.53906,808.99,17.26,21.43,13.51,5.66,15.22,0.51,0.0,-0.31,7047054.0,8300344.0
219.39844,811.35,14.57,16.43,13.37,7.61,13.13,0.74,-0.31,-0.67,4052346.0,4767930.0
206.71875,810.05,16.64,19.62,13.48,5.16,14.26,0.47,-0.15,-0.43,5584518.0,6565440.0
187.5625,810.26,15.86,18.41,13.88,4.83,14.04,0.85,-0.29,-0.8,6148362.0,7219301.0
167.5625,810.35,16.5,18.79,14.0,4.5,13.94,0.65,-0.12,-0.62,6919053.5,8116768.0
157.89844,812.22,18.14,22.57,14.99,19.66,16.2,0.68,0.17,-0.41,12060430.0,14136740.0
168.53906,815.95,16.33,18.38,14.5,4.4,14.38,0.84,-0.23,-0.79,5559850.0,6509992.0
160.10938,817.37,15.68,17.65,14.03,5.17,13.8,0.85,-0.27,-0.81,4578313.0,5355563.0
