runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
319.21875,800.45,14.76,17.34,13.11,1.99,12.75,1.32,-1.01,-0.82,7076766.0,8100296.0
321.0625,800.43,14.75,17.4,13.09,4.12,12.94,1.41,-1.19,-0.75,6472808.0,7412596.0
287.9375,801.05,15.78,18.68,13.21,0.99,11.98,0.97,-0.65,-0.56,6102934.0,6989716.0
306.625,799.06,17.98,20.71,15.31,2.27,14.01,0.49,0.13,-0.4,10335886.0,11839512.0
379.625,798.39,19.07,23.4,15.99,3.04,15.8,0.84,-0.6,-0.27,13084052.0,14994920.0
396.70312,799.56,19.15,22.68,15.87,1.47,15.19,0.81,-0.19,-0.15,13054150.0,14960276.0
358.73438,797.17,21.98,27.07,17.3,0.58,16.12,1.33,0.56,0.28,16864296.0,19330540.0
321.04688,800.48,18.69,23.42,15.52,10.02,16.24,1.45,-1.15,-0.56,13842164.0,15868304.0
288.875,803.53,15.61,17.34,13.06,8.93,14.17,0.94,-0.6,-0.6,4708374.0,5399408.0
301.8125,801.99,17.65,21.61,13.88,0.47,12.77,1.03,0.61,-0.37,13391266.0,15355484.0
297.07812,799.94,18.57,22.86,16.13,6.13,15.2,0.97,0.73,0.3,13324598.0,15280272.0
260.76562,797.95,19.17,24.38,15.3,5.72,15.51,1.45,-0.02,0.07,14968652.0,17169876.0
241.10938,798.68,15.42,16.68,13.97,5.16,14.08,1.16,-0.86,-0.72,4285722.0,4916932.0
305.25,797.23,17.62,19.95,14.53,7.79,15.37,0.81,0.36,-0.67,6918112.0,7935304.0
459.29688,797.21,18.56,21.74,16.3,6.19,16.46,0.83,0.21,-0.73,7840758.0,8997148.0
512.3125,797.04,18.99,22.64,16.5,19.06,17.05,0.99,-0.71,-0.54,10563994.0,12124204.0
561.5156,797.75,18.24,20.95,16.54,5.28,16.46,1.32,-1.02,-0.78,7462952.0,8563444.0
812.2969,798.22,19.17,22.53,16.88,7.59,16.8,1.11,0.1,-0.74,9377868.0,10767212.0
1050.3281,797.88,19.2,24.05,14.77,4.48,16.7,1.82,1.78,0.14,11760352.0,13497080.0
967.4219,797.83,20.59,25.65,14.69,0.26,15.66,2.08,1.79,0.91,19570892.0,22467060.0
790.1406,798.16,21.79,26.67,16.54,0.01,15.65,2.07,1.68,0.96,19891946.0,22839060.0
624.9531,799.04,23.0,27.82,17.19,0.19,16.79,1.59,1.43,0.45,21755766.0,24982496.0
494.85938,799.62,22.07,27.27,18.02,1.73,17.45,1.38,0.39,0.41,16019512.0,18397736.0
400.51562,800.47,19.12,23.32,16.54,12.06,17.37,0.71,-0.59,-0.16,9015848.0,10355788.0
362.85938,800.05,18.85,22.29,15.86,0.88,16.22,0.78,0.51,0.11,8759242.0,10063052.0
350.71875,798.78,21.94,26.65,17.64,1.03,16.76,1.27,0.91,0.39,19339480.0,22219104.0
311.625,799.05,20.67,25.98,17.08,7.23,18.05,0.7,0.57,-0.04,13610764.0,15640724.0
398.46875,798.11,20.06,24.39,17.07,62.56,17.96,0.89,0.34,-0.15,10129522.0,11641048.0
486.26562,800.02,16.63,18.28,14.53,10.51,14.06,0.98,-0.05,-0.39,5486666.0,6305636.0
568.78125,799.07,19.59,22.83,16.27,1.78,15.5,0.89,0.36,-0.2,12808124.0,14720304.0
608.3125,799.01,19.79,24.86,17.76,23.37,17.68,0.69,-0.11,-0.49,9647212.0,11092444.0
594.40625,800.29,19.73,23.49,17.42,15.45,17.96,0.98,0.59,-0.4,10212478.0,11744784.0
586.65625,800.7,20.38,25.49,15.44,3.09,17.07,1.99,1.92,0.37,17331584.0,19928566.0
544.6094,799.63,21.53,26.44,16.4,0.28,16.37,1.73,1.58,0.38,18638136.0,21435048.0
456.5625,799.35,21.52,25.81,17.52,0.43,16.84,1.97,1.91,0.14,18214704.0,20952726.0
372.21875,800.83,20.0,24.45,17.48,10.42,16.87,1.24,0.87,-0.05,12115316.0,13938764.0
340.95312,801.87,18.14,22.3,15.5,12.16,16.15,0.96,-0.58,-0.52,10835002.0,12470310.0
390.35938,800.99,17.42,20.61,14.38,8.14,14.7,0.57,-0.19,-0.18,12284400.0,14140942.0
467.20312,800.02,19.49,23.78,15.62,2.92,16.33,0.61,0.23,0.06,15806264.0,18199392.0
505.17188,799.41,19.81,23.83,16.85,8.21,17.01,0.8,0.59,-0.24,15277734.0,17593616.0
537.84375,799.98,18.76,23.81,15.25,3.42,16.41,1.23,1.15,-0.29,13784936.0,15876642.0
547.6875,799.37,20.02,24.24,16.05,0.3,15.02,1.2,0.8,-0.6,16707194.0,19248154.0
505.42188,799.1,19.57,24.38,16.45,5.08,16.51,0.96,0.11,-0.69,17572636.0,20250992.0
499.09375,801.37,17.81,19.61,16.72,23.3,16.48,0.97,0.69,-0.64,6800874.0,7842120.0
696.46875,802.41,18.81,23.36,15.52,3.09,16.47,1.41,1.34,0.11,11791770.0,13592262.0
795.90625,800.55,20.44,25.1,15.92,7.59,16.43,1.5,1.25,0.55,17633974.0,20334278.0
729.34375,799.33,20.08,24.94,14.92,1.02,16.16,1.6,1.29,0.87,21835510.0,25183536.0
642.84375,798.55,20.52,25.37,14.81,0.51,15.76,0.94,0.69,0.48,21016056.0,24244252.0
548.8281,798.28,21.63,25.76,16.65,0.66,16.07,0.52,0.24,0.16,20515518.0,23673314.0
460.90625,799.01,20.8,26.5,15.33,2.51,16.55,0.77,0.59,-0.1,19910660.0,22980744.0
387.65625,801.46,19.95,24.95,16.81,2.79,17.21,1.52,1.5,0.08,16165344.0,18661380.0
355.0625,801.93,19.16,24.41,14.88,7.01,16.5,1.68,1.62,0.32,15644538.0,18064926.0
339.57812,800.74,20.68,25.41,14.75,0.68,15.94,1.57,1.48,0.44,19802906.0,22870680.0
318.35938,801.56,20.67,25.18,15.62,1.44,15.86,0.81,0.11,-0.52,19969834.0,23068866.0
276.125,804.81,19.19,23.63,15.24,9.95,16.41,1.1,-0.63,-0.61,16833232.0,19450486.0
257.92188,804.34,20.05,24.76,14.68,0.28,14.46,0.8,0.46,-0.35,19043598.0,22009028.0
244.07812,801.24,20.7,24.8,15.52,0.53,14.78,0.68,0.24,-0.39,20660406.0,23883290.0
202.32812,799.79,20.41,25.41,16.21,3.18,15.95,0.65,0.38,-0.1,20017330.0,23145268.0
165.875,799.48,21.15,26.34,16.18,0.78,16.52,1.2,1.13,0.04,20467546.0,23671090.0
137.39062,800.32,21.41,27.0,15.79,0.85,16.67,1.77,1.69,0.32,20237524.0,23409580.0
111.59375,800.65,21.78,27.55,15.98,0.05,16.35,1.95,1.82,0.28,21423784.0,24786482.0
91.03125,800.22,22.08,27.56,16.11,0.33,16.41,1.86,1.75,0.44,20611710.0,23853232.0
75.0625,798.85,22.21,27.53,16.43,0.34,16.4,1.79,1.58,0.4,20807978.0,24085824.0
63.390625,800.75,21.73,27.51,18.32,13.64,17.66,1.11,0.65,0.03,19050592.0,22056790.0
66.71875,802.34,19.99,23.31,17.47,10.26,18.19,0.52,-0.25,-0.06,10799528.0,12507880.0
78.078125,801.01,20.11,24.32,17.04,2.5,17.01,0.78,-0.32,-0.66,13944350.0,16150810.0
86.90625,801.09,19.54,23.85,16.04,1.78,16.82,1.24,1.03,-0.43,13794024.0,15974844.0
107.578125,802.06,20.39,25.09,17.09,0.58,15.56,2.06,2.02,0.19,16450544.0,19048170.0
136.35938,803.64,20.57,26.0,17.12,6.26,16.69,1.73,1.44,0.37,15763944.0,18252812.0
151.76562,802.78,19.9,23.8,17.19,18.87,16.83,1.63,1.55,0.21,10459394.0,12110578.0
214.95312,802.84,18.23,21.05,15.38,33.13,16.49,1.28,0.58,-0.29,7545248.0,8735420.0
320.79688,804.51,16.11,18.19,15.25,11.64,14.89,1.18,-1.0,-0.56,3800900.0,4400144.0
399.60156,804.0,17.05,21.18,14.93,11.48,15.37,1.16,-0.45,-0.86,8779348.0,10165114.0
418.9297,803.21,18.16,22.21,15.61,4.63,15.56,1.0,0.28,-0.67,11846318.0,13715256.0
399.35938,802.47,18.62,23.08,15.72,7.57,15.36,1.35,0.37,-0.58,12719844.0,14726298.0
362.77344,804.46,14.76,17.75,13.02,5.69,13.79,1.47,-1.27,-0.73,6145856.0,7114880.0
337.45312,805.01,14.52,17.91,9.69,0.59,12.06,1.26,-0.87,-0.85,5067084.0,5866334.0
331.7422,803.8,17.34,23.17,10.59,0.0,11.58,1.03,0.36,-0.76,20355102.0,23563588.0
288.01562,801.99,18.93,23.85,13.28,0.06,13.08,1.25,1.01,-0.3,17847964.0,20660304.0
226.21875,801.48,19.28,24.84,14.59,0.79,14.56,1.11,0.19,-0.43,18197482.0,21064574.0
172.28906,803.06,16.69,21.09,14.04,5.94,14.44,1.28,-0.86,-0.85,12122170.0,14032268.0
144.48438,804.89,15.07,17.25,13.19,1.54,12.82,1.19,-0.83,-0.84,4146070.0,4799058.0
129.10156,805.69,14.31,15.96,12.28,1.31,12.19,0.88,-0.66,-0.54,3921480.0,4538848.0
110.46875,802.73,17.62,21.28,13.28,0.09,13.09,0.91,-0.28,-0.76,12559878.0,14536694.0
96.71094,800.7,19.28,22.89,15.36,1.84,15.44,1.45,1.15,-0.27,12068702.0,13967716.0
