runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
33.46875,791.42,4.04,11.79,-0.37,3.97,1.39,1.25,-0.08,-0.17,7876556.0,10059052.0
34.234375,792.58,1.36,4.81,-0.96,1.54,-0.65,0.84,0.11,-0.71,4356886.0,6661808.0
32.859375,791.27,2.84,6.67,0.07,0.94,1.41,0.65,0.21,-0.35,4279960.0,6168032.0
30.625,789.52,6.2,11.57,1.12,0.12,3.31,0.89,0.02,0.63,5594162.0,7371020.0
29.765625,792.63,2.36,6.22,-0.1,1.09,1.11,1.0,-0.27,-0.94,8012728.0,9814740.0
29.3125,792.56,2.61,5.98,0.11,2.12,0.87,0.99,0.19,-0.82,3972968.0,4854688.0
28.625,787.5,2.64,6.46,-1.72,0.77,0.69,0.93,0.45,0.03,3479266.0,4444740.0
28.125,787.51,2.49,7.15,-1.73,0.62,0.51,0.94,0.21,-0.63,7153434.0,8853940.0
27.65625,793.55,0.02,3.04,-2.09,4.23,-1.53,1.36,-0.29,-1.32,4627614.0,5711140.0
27.953125,792.1,0.19,1.72,-2.15,0.97,-1.94,0.75,0.19,-0.2,2902840.0,4341296.0
27.4375,789.12,4.88,11.5,-2.67,0.1,1.57,1.3,-0.07,0.99,9905558.0,13468060.0
29.671875,790.08,2.46,8.76,-2.87,0.24,1.09,0.75,0.18,-0.55,8431864.0,10362388.0
30.40625,787.08,6.5,12.53,-0.05,0.3,4.12,0.65,0.36,-0.1,7251366.0,8550556.0
29.578125,785.08,4.18,9.89,-0.34,0.63,2.76,0.92,0.45,-0.51,7154658.0,8254700.0
29.625,786.95,3.01,9.62,-1.42,0.44,1.07,0.67,0.24,-0.28,5213142.0,5973668.0
29.0625,788.51,2.47,9.99,-2.98,0.59,0.05,1.11,0.39,-0.5,8584350.0,9827724.0
28.328125,794.03,-0.85,4.06,-4.0,1.15,-3.63,1.38,0.1,-1.24,6337920.0,7341112.0
27.640625,796.47,-2.59,-0.24,-4.69,1.26,-5.35,1.19,0.32,-1.0,4284756.0,5262612.0
26.984375,795.08,-3.02,0.6,-5.41,1.67,-5.47,1.21,0.09,-1.05,4786154.0,6164760.0
26.546875,798.12,-3.0,0.61,-6.18,0.37,-5.41,0.92,-0.5,-0.7,4965250.0,6805868.0
26.3125,800.04,-2.48,3.27,-6.43,0.01,-5.53,0.76,-0.34,-0.49,10775950.0,14225120.0
26.1875,797.91,0.72,5.37,-6.71,0.0,-5.15,0.77,0.1,0.32,10836526.0,13560324.0
26.109375,790.98,3.7,9.32,-2.24,0.0,-1.94,0.87,-0.04,0.72,11736110.0,14053608.0
26.1875,788.07,3.4,10.25,-1.69,0.16,-0.35,0.89,0.01,-0.44,12478736.0,14492592.0
26.359375,792.35,1.53,5.08,-1.53,1.47,-0.51,1.13,-0.33,-1.05,6530218.0,7527204.0
26.359375,792.09,3.37,7.11,-0.71,0.04,-0.81,0.86,0.34,0.34,7170300.0,8560432.0
26.125,789.43,5.42,12.08,-0.5,0.06,1.65,0.86,0.05,0.32,11792566.0,13700760.0
26.265625,791.79,2.32,8.31,-1.03,0.12,0.57,0.81,0.1,-0.58,9648552.0,11033756.0
26.484375,788.82,8.37,14.37,0.89,0.23,3.11,1.2,0.39,1.01,11182170.0,12687140.0
26.421875,790.27,6.89,13.88,0.66,0.38,2.26,1.1,0.16,0.18,12609004.0,14248520.0
28.015625,794.69,-0.05,5.47,-4.22,3.14,-2.07,1.47,-0.1,-1.35,5764240.0,6600700.0
29.1875,795.62,-1.96,0.05,-4.09,1.81,-5.51,0.96,-0.39,-0.84,4041788.0,5353792.0
28.0,787.89,2.93,9.91,-2.59,0.05,-0.55,0.77,0.24,0.41,7894306.0,10419964.0
26.9375,785.67,6.75,13.06,-3.02,0.02,2.35,1.0,0.46,0.77,10315812.0,12633456.0
26.703125,785.99,6.61,13.24,1.56,1.09,3.12,1.12,0.77,-0.09,10468524.0,12248776.0
27.15625,785.85,0.54,2.78,-1.74,9.35,-0.21,1.24,0.6,-0.86,3631348.0,4402048.0
28.84375,785.85,4.93,11.45,0.84,0.43,0.49,1.22,0.35,1.05,8239418.0,12908276.0
28.40625,781.67,7.19,13.04,0.93,0.0,0.06,1.97,1.13,1.56,10651426.0,14346784.0
27.625,781.56,5.34,11.59,0.5,0.14,-0.82,1.36,1.1,0.54,10753176.0,13266776.0
26.75,784.61,-0.9,7.79,-7.63,1.08,-5.34,1.63,0.57,-0.6,10674090.0,12768196.0
25.890625,791.1,-6.75,-3.03,-8.79,0.7,-10.14,1.2,-0.37,-1.1,8014978.0,10214816.0
25.515625,792.34,-4.12,1.1,-8.08,2.12,-7.65,1.04,-0.36,-0.93,8475044.0,10852628.0
25.390625,793.59,-3.85,-0.5,-6.33,2.14,-6.41,0.82,-0.36,-0.67,4917180.0,7810728.0
25.3125,793.54,-2.3,1.77,-5.23,0.91,-4.55,0.66,-0.13,-0.61,7037294.0,11115056.0
25.25,788.73,-1.04,2.22,-3.41,2.89,-2.85,0.82,0.43,-0.41,4098260.0,6379012.0
25.28125,789.16,-3.5,-1.02,-7.81,1.44,-4.61,0.91,-0.47,-0.25,3884810.0,7537548.0
25.171875,786.83,2.38,8.5,-7.39,0.02,-0.13,1.03,-0.01,0.94,8737062.0,15375396.0
25.65625,784.92,1.69,8.68,-3.62,2.33,-0.55,1.29,0.04,-0.23,6572646.0,9403260.0
25.921875,786.85,1.19,7.12,-3.52,0.14,-2.85,1.21,0.09,1.01,10131068.0,14854560.0
25.484375,784.97,3.5,11.6,-3.41,0.13,-0.17,0.92,-0.03,0.6,12405726.0,16249104.0
26.5,787.91,1.31,10.2,-3.55,0.59,-1.19,0.99,0.11,-0.64,11517526.0,14034512.0
26.296875,788.55,1.63,6.41,-3.04,0.22,-0.98,0.57,0.08,-0.18,6097632.0,7354068.0
25.375,786.77,1.02,5.51,-2.35,0.88,-0.53,0.95,0.07,-0.72,5904700.0,6983780.0
25.0,787.6,5.64,12.17,-2.06,0.0,0.57,0.89,0.19,0.6,12555956.0,14703020.0
25.046875,785.16,8.09,14.73,0.94,0.0,1.28,1.14,0.06,1.06,14933750.0,17112020.0
27.15625,782.24,7.3,14.15,0.93,0.19,2.42,0.79,0.42,0.1,12929952.0,14671800.0
29.109375,779.0,7.25,14.49,0.65,0.25,0.83,1.27,1.19,0.19,12320610.0,13945672.0
28.71875,784.22,-0.21,6.53,-6.22,1.12,-3.88,1.47,0.43,-1.13,11818870.0,13470032.0
27.40625,781.59,2.07,9.63,-6.13,0.11,-3.4,1.7,1.48,0.4,12303688.0,14333240.0
26.09375,782.88,-0.18,9.5,-7.35,0.3,-5.93,1.75,0.7,-0.31,13549070.0,15550392.0
25.25,788.29,-5.52,0.88,-8.71,0.69,-9.06,1.49,-0.21,-1.43,12097352.0,13982748.0
24.78125,787.09,-4.1,2.12,-8.49,0.25,-7.99,0.96,0.3,-0.67,9966842.0,11788016.0
24.53125,787.61,-3.94,1.96,-8.09,1.94,-7.26,1.37,-0.14,-1.25,7912650.0,9330364.0
24.4375,790.17,-4.11,0.02,-8.34,0.33,-7.73,1.09,0.27,-0.29,8917362.0,11596460.0
24.34375,788.58,-4.09,3.04,-8.91,3.29,-7.68,1.54,-0.17,-1.06,10822228.0,13509364.0
24.28125,793.52,-8.03,-5.85,-9.38,2.88,-10.79,1.29,-0.28,-1.23,5373972.0,9439284.0
24.21875,790.53,-7.58,-4.98,-9.71,3.92,-9.58,1.25,-0.14,-1.19,4547022.0,9115006.0
24.15625,792.54,-9.15,-7.58,-11.34,4.31,-11.04,1.13,-0.6,-0.9,1826008.0,7972086.0
24.09375,792.2,-7.37,-3.75,-11.91,0.44,-9.7,0.54,-0.36,-0.0,3518930.0,17227812.0
24.03125,787.59,-4.35,-0.89,-7.61,1.98,-5.9,0.76,-0.15,-0.39,3125908.0,13069168.0
23.96875,788.32,-6.04,-4.86,-7.03,3.14,-7.83,0.9,-0.52,-0.64,1816502.0,8328240.0
23.90625,782.18,-2.94,0.84,-6.18,0.53,-4.38,0.84,-0.14,0.17,2822514.0,13206332.0
23.9375,785.02,-4.1,0.23,-7.7,1.37,-5.21,1.12,0.02,-0.99,2868546.0,11565894.0
23.8125,791.06,-6.38,-3.71,-9.13,1.09,-7.78,1.0,-0.2,-0.85,2578894.0,10640736.0
23.71875,793.09,-4.63,0.28,-9.38,0.25,-5.87,0.67,-0.17,-0.51,4477692.0,16665828.0
23.65625,792.93,-3.71,1.54,-9.6,0.03,-5.31,0.73,-0.18,0.22,5901976.0,16603198.0
23.625,786.3,4.89,12.23,-9.19,0.0,-0.34,1.48,0.03,1.44,11119158.0,20251260.0
30.21875,784.03,11.19,17.4,3.58,0.01,0.37,1.8,0.94,1.47,15061490.0,20472874.0
39.15625,788.01,6.8,11.57,1.73,1.45,1.92,0.98,0.11,0.64,13089322.0,15868682.0
39.53125,786.53,10.8,16.28,1.57,0.0,-3.22,1.64,0.8,1.34,17815796.0,20765960.0
37.15625,783.52,8.62,16.83,0.77,0.4,-0.85,1.62,0.73,0.29,17456376.0,20009418.0
35.59375,785.06,7.29,13.83,1.05,0.18,0.46,1.49,1.41,-0.01,15162382.0,17366404.0
32.03125,785.26,6.07,14.72,-0.75,0.19,0.22,1.46,0.96,-0.29,16525330.0,18874996.0
28.6875,785.89,6.87,16.01,-0.75,0.57,0.25,1.49,0.54,-0.07,17702414.0,20214302.0
26.84375,787.42,-0.07,6.02,-4.22,1.91,-2.76,1.65,0.1,-1.4,11377052.0,13255310.0
25.6875,789.36,-0.31,4.21,-4.07,0.5,-3.07,0.96,0.1,-0.56,10003048.0,12052568.0
24.46875,785.65,5.98,14.97,-2.91,0.58,0.07,1.67,0.48,0.37,17058454.0,20095800.0
24.09375,791.34,3.01,8.36,-0.9,1.99,0.23,0.88,0.03,-0.75,13831558.0,16050850.0
24.21875,789.54,6.41,13.95,-0.99,0.07,2.65,0.88,0.33,-0.32,15391896.0,18149930.0
23.90625,785.44,7.98,13.96,1.34,0.42,3.28,1.08,0.78,-0.1,12368280.0,14247498.0
23.78125,784.56,11.12,17.1,5.44,0.81,4.08,0.99,0.18,0.85,15430172.0,17653230.0
24.875,783.3,13.86,19.89,5.41,0.0,1.16,1.38,0.94,0.76,18170360.0,20748304.0
29.25,783.45,9.77,16.2,4.81,0.1,4.5,0.7,0.2,-0.38,15948020.0,18204840.0
33.625,781.65,12.77,19.98,4.6,0.02,5.0,1.14,0.53,0.67,17652466.0,20159098.0
36.0625,778.3,14.7,19.92,8.53,0.68,1.83,2.09,1.25,1.59,18196374.0,20788710.0
41.0625,784.27,10.1,17.46,4.27,1.0,3.48,1.23,0.11,-0.41,16012799.0,18297016.0
45.09375,786.96,4.9,10.78,0.76,2.13,2.72,1.4,0.56,-1.03,10778852.0,12322218.0
44.03125,786.61,5.62,13.96,0.1,4.33,2.18,1.51,0.6,-0.92,13854331.0,15934391.0
42.0625,793.32,2.25,5.22,-0.85,10.54,0.45,1.19,-0.55,-1.0,7890772.5,10815634.0
41.6875,794.35,3.55,9.64,-1.56,0.0,-1.64,0.7,-0.16,-0.25,11098668.0,22264044.0
36.84375,790.45,7.8,13.52,-0.62,0.34,2.28,0.83,0.32,-0.1,13957995.0,21037840.0
35.03125,788.09,7.73,14.55,3.42,17.08,4.84,0.93,0.12,-0.29,12098147.0,15502516.0
48.75,789.38,6.83,11.83,3.3,5.6,3.96,0.64,-0.16,-0.17,11849330.0,16503294.0
56.8125,787.26,7.1,12.13,3.81,7.81,5.04,0.63,0.1,-0.02,11601157.0,14582525.0
60.625,786.61,7.01,12.87,1.78,2.8,5.03,0.77,0.04,0.38,13944825.0,16505192.0
58.71875,786.68,10.0,15.81,2.61,2.02,5.03,0.91,-0.23,0.59,17902608.0,20714816.0
54.0,786.18,12.25,18.18,5.05,0.37,4.48,0.78,0.27,-0.04,20257640.0,23287240.0
51.0,783.0,13.51,17.87,7.55,1.2,6.17,1.33,1.06,0.4,15554878.0,17858926.0
53.65625,783.02,13.92,19.68,8.67,0.57,6.54,1.53,0.94,0.79,15749983.0,18082820.0
58.0625,786.02,8.67,15.44,3.56,6.89,5.6,1.09,0.21,-0.69,14294662.0,16414888.0
66.09375,789.1,7.39,11.84,3.32,1.35,2.12,0.99,-0.34,-0.1,14355662.0,17110048.0
63.1875,790.36,6.54,12.57,2.23,3.36,3.81,1.22,0.02,-1.07,17684820.0,20536204.0
57.3125,790.21,5.78,9.96,2.24,6.77,4.05,0.86,0.09,-0.48,12204262.0,14483262.0
56.1875,787.73,8.27,12.71,2.46,5.42,5.77,0.74,0.1,-0.47,14735434.0,17098870.0
56.5,787.25,8.37,13.18,4.79,9.78,6.38,0.98,0.03,-0.46,11724966.0,13512742.0
67.03125,790.41,7.17,10.87,4.84,3.76,5.37,0.86,-0.12,-0.77,8728908.0,10044842.0
70.25,792.03,9.4,13.58,5.2,2.33,6.59,0.98,0.39,-0.6,11291060.0,12992438.0
67.25,792.28,6.52,9.98,3.0,12.64,6.13,1.02,-0.25,-0.8,7579670.0,8725050.0
78.28125,789.79,7.93,11.29,3.43,7.52,5.4,0.73,-0.2,-0.37,10506070.0,12385390.0
84.15625,787.72,10.5,15.32,5.36,1.0,3.67,0.81,-0.36,0.02,16652660.0,19279040.0
75.65625,787.8,12.13,17.19,6.84,0.87,6.84,0.93,0.39,-0.4,20637318.0,23794088.0
68.0625,789.18,10.39,14.66,8.06,10.47,9.16,1.1,0.13,-1.0,12570998.0,14483338.0
75.90625,790.42,10.07,14.24,7.79,8.21,9.13,1.07,0.02,-0.99,12407214.0,14298614.0
86.96875,790.42,9.23,14.72,2.82,5.14,7.28,0.86,0.03,-0.22,12055296.0,13897842.0
89.0625,788.53,11.57,18.96,3.41,4.51,7.81,0.83,-0.17,0.65,18524838.0,21365574.0
90.8125,786.79,15.7,21.25,5.69,0.33,6.35,0.95,0.15,0.42,21185368.0,24440322.0
85.96875,782.96,17.51,22.92,10.78,0.19,5.21,1.29,0.66,0.72,21719272.0,25062496.0
80.6875,790.19,6.12,11.3,1.94,7.03,4.26,1.68,-0.6,-1.56,10719558.0,12383150.0
82.0625,797.7,3.29,5.56,1.88,5.04,1.03,1.31,-0.02,-1.18,7667250.0,12551628.0
77.28125,793.32,7.85,12.48,2.43,0.17,1.84,1.42,0.92,0.8,12553642.0,19602960.0
68.625,789.15,12.82,17.87,4.38,0.49,3.75,1.13,0.36,0.94,20527762.0,26013248.0
62.40625,784.59,17.18,22.67,9.08,0.01,7.56,1.32,0.41,1.14,20981248.0,24729426.0
57.5,784.66,15.25,20.26,11.86,1.07,10.96,0.98,0.36,-0.21,16809162.0,19489908.0
56.21875,782.19,16.55,21.71,11.86,1.39,10.38,1.02,0.8,0.2,16906006.0,19552218.0
58.375,781.95,16.97,21.87,12.64,0.56,10.59,1.07,0.73,-0.0,17045400.0,19712434.0
61.125,787.34,8.19,15.75,1.0,5.48,5.26,1.54,0.0,-1.36,13892328.0,16068270.0
64.4375,791.31,1.65,5.12,-0.72,1.27,-0.92,1.55,-0.26,-1.51,8435270.0,9927348.0
59.46875,791.33,4.72,9.79,0.06,9.68,2.28,0.9,-0.04,-0.32,11013056.0,13084936.0
60.28125,790.63,12.38,17.37,3.22,0.39,3.48,0.76,0.23,0.47,21346680.0,26017384.0
57.71875,789.38,14.6,21.11,9.1,1.11,7.65,0.92,0.53,0.31,21948612.0,25574422.0
52.90625,786.01,15.56,21.43,10.61,4.14,10.22,0.99,0.66,0.35,21203300.0,24571974.0
52.53125,782.37,15.03,19.96,11.8,8.25,11.24,1.19,0.72,0.73,16362854.0,18956180.0
62.125,783.57,16.12,21.53,12.1,0.58,11.41,0.85,0.39,0.01,17268634.0,20008068.0
66.21875,782.95,16.6,21.7,12.12,0.94,11.69,1.13,0.62,-0.06,18894368.0,21893576.0
65.96875,785.01,14.91,19.28,12.07,7.22,12.67,0.93,0.0,-0.88,14822034.0,17175210.0
73.21875,787.85,12.95,16.87,10.87,5.53,12.09,1.18,-0.08,-1.14,11410582.0,13224404.0
79.34375,789.0,10.5,14.84,7.71,6.1,9.34,1.44,-0.19,-1.39,9443418.0,10945672.0
83.53125,789.14,8.05,11.37,5.29,6.08,6.7,1.39,-0.35,-1.26,9165896.0,10625778.0
86.59375,791.6,9.87,14.09,5.83,5.62,6.49,1.21,-0.4,-1.06,14091860.0,16357902.0
86.75,791.46,10.46,13.61,7.08,2.58,7.71,0.9,0.42,-0.48,12463834.0,14946100.0
80.65625,787.86,14.22,19.53,9.72,4.14,10.04,1.14,0.51,0.72,17150680.0,20076282.0
75.9375,787.83,13.19,17.78,8.78,8.89,11.54,0.7,-0.02,-0.43,15079402.0,17528824.0
82.125,787.0,14.71,19.4,10.02,14.97,12.54,0.83,0.4,-0.27,15636614.0,18155076.0
100.4375,790.52,12.85,16.97,9.42,16.85,11.81,1.19,-0.32,-1.01,12119504.0,14065704.0
124.15625,792.91,11.1,12.49,9.78,5.77,8.46,0.87,-0.23,-0.78,6218102.0,7219204.0
125.5625,790.21,12.95,15.27,10.54,2.28,10.39,0.93,0.62,-0.19,8397850.0,9756328.0
113.8125,784.46,17.51,21.85,12.63,1.06,11.04,1.67,1.28,1.01,17761206.0,20630950.0
100.75,783.82,16.53,21.59,11.57,1.53,11.42,1.52,0.98,0.36,16688018.0,19384180.0
98.46875,785.49,12.62,16.42,9.33,1.59,10.36,0.84,0.48,-0.53,15224876.0,17689000.0
91.75,785.09,14.67,20.41,9.81,1.38,11.31,1.05,0.56,-0.56,18503328.0,21503846.0
82.625,785.8,13.35,17.14,11.08,11.12,12.46,1.2,0.15,-1.12,13882046.0,16132846.0
93.0625,788.88,11.01,13.26,9.69,2.83,9.83,1.29,0.24,-1.2,6009986.0,6985024.0
93.03125,786.13,13.78,21.58,8.21,1.2,9.52,1.61,0.74,-0.45,14365526.0,16699968.0
84.1875,788.24,11.18,15.44,8.49,4.72,8.96,1.33,0.19,-1.15,13616680.0,15832192.0
83.46875,790.27,12.94,16.2,9.02,2.25,8.55,1.11,-0.45,-0.1,14371970.0,16721908.0
79.53125,787.13,15.27,20.32,10.94,1.2,9.58,1.14,0.44,0.99,15646124.0,18204568.0
70.28125,781.53,18.08,22.17,11.95,0.09,7.29,2.04,0.76,1.86,20712766.0,24106380.0
60.8125,780.43,20.72,25.64,14.33,0.0,8.15,1.41,0.52,1.25,25111162.0,29228472.0
53.0625,781.38,21.46,26.53,16.43,0.21,12.88,1.17,0.8,0.3,24524190.0,28559080.0
49.0,784.31,16.75,20.99,13.46,5.11,14.13,1.02,0.34,-0.74,16967114.0,19766596.0
52.78125,783.98,16.81,21.05,13.52,7.4,14.99,0.94,0.55,-0.41,16502024.0,19236000.0
61.96875,784.14,18.27,22.51,14.53,3.9,15.25,1.01,0.68,-0.27,18729458.0,21844310.0
68.8125,783.77,19.98,24.57,15.84,1.23,15.42,1.19,0.93,-0.1,20316870.0,23709096.0
72.71875,785.4,20.24,25.74,14.92,8.28,15.55,1.32,0.47,-0.42,20791952.0,24276216.0
90.21875,791.78,10.22,14.52,8.61,2.06,8.23,1.11,-0.47,-0.88,7146440.0,8347936.0
89.75,784.36,17.22,21.85,11.59,0.96,12.92,1.48,1.39,0.32,17134692.0,20029320.0
77.03125,780.37,19.81,24.35,14.91,0.53,14.41,1.52,1.31,0.36,13859798.0,16207544.0
65.8125,784.18,17.34,21.45,14.82,7.33,14.91,1.12,0.15,-1.04,14144824.0,16549628.0
65.0,791.34,11.39,14.95,8.54,8.74,10.36,1.46,-0.7,-1.17,4383760.0,5131544.0
72.71875,791.58,10.1,12.53,8.59,7.39,6.07,0.83,-0.36,-0.56,6620370.0,7755944.0
75.78125,788.08,12.24,14.88,10.45,1.67,7.23,0.96,0.55,-0.64,8290236.0,9718664.0
67.9375,787.96,11.69,15.14,9.08,7.89,9.82,1.17,0.11,-1.06,8191758.0,9607268.0
72.78125,789.08,9.79,12.14,8.47,21.5,8.81,1.0,-0.09,-0.93,5134046.0,6024204.0
105.78125,789.9,11.02,13.06,8.69,3.24,9.59,0.9,0.09,-0.84,5515442.0,6475092.0
108.84375,789.81,12.41,15.84,10.4,13.07,11.13,1.16,0.18,-1.04,8346862.0,9802948.0
114.03125,789.5,13.31,15.89,10.79,5.86,11.51,0.89,0.13,-0.85,6857376.0,8058156.0
121.0625,788.53,12.63,15.09,10.8,20.3,11.84,1.28,-0.21,-1.24,5171472.0,6079532.0
149.46875,790.82,13.54,15.96,10.73,2.57,9.9,0.96,-0.24,-0.39,9082896.0,10687552.0
144.03125,789.41,17.99,22.74,12.89,0.36,11.88,0.77,-0.02,-0.15,23836192.0,28057524.0
121.625,788.06,19.22,24.5,14.53,0.28,13.51,0.99,0.12,-0.76,24823872.0,29234904.0
102.46875,787.02,16.62,20.16,13.85,1.93,13.62,1.16,0.43,-1.04,19401932.0,22861128.0
92.3125,786.68,13.44,18.58,9.54,7.81,12.34,1.08,-0.26,-0.93,10491414.0,12366264.0
92.90625,785.33,15.64,20.01,10.76,6.61,12.3,1.16,0.46,-0.95,17594714.0,20756080.0
92.5,784.17,15.54,18.78,13.33,3.75,13.59,0.95,0.47,-0.77,10535922.0,12434864.0
87.4375,782.71,14.3,17.41,12.19,11.29,13.3,1.15,-0.07,-0.93,6509286.0,7684932.0
96.90625,782.38,15.34,17.56,12.9,9.03,13.4,0.8,-0.08,-0.74,8400720.0,9925616.0
105.1875,783.57,13.88,15.67,11.83,8.53,12.91,1.05,-0.42,-0.88,4695918.0,5551972.0
111.625,784.89,12.26,12.85,11.85,9.79,11.05,0.69,-0.19,-0.58,2995948.0,3543896.0
121.71875,783.87,14.13,16.67,12.17,2.17,12.18,0.92,0.71,-0.48,6296072.0,7450936.0
113.0625,782.98,15.99,19.24,13.9,3.5,14.44,1.1,0.69,-0.67,9147668.0,10823476.0
103.28125,780.93,17.78,21.89,14.98,2.7,15.71,1.28,1.11,-0.24,13580512.0,16068524.0
94.21875,781.15,18.82,23.35,15.74,9.69,16.43,1.06,0.53,-0.45,15351004.0,18162424.0
99.40625,784.12,16.94,19.07,15.36,6.32,15.94,1.01,0.18,-0.97,7789418.0,9216972.0
102.4375,785.06,16.67,19.09,15.29,5.32,16.06,0.84,0.19,-0.78,7280622.0,8614144.0
99.875,784.24,17.69,21.41,15.46,11.33,16.49,1.0,0.16,-0.83,12243020.0,14485088.0
107.0,784.31,17.12,19.87,15.54,5.55,15.87,0.88,0.06,-0.84,7880576.0,9323844.0
103.75,783.17,18.17,21.38,15.76,3.61,16.32,0.91,0.06,-0.88,13914994.0,16463820.0
96.71875,782.82,17.84,20.66,15.67,10.84,16.77,0.85,0.21,-0.7,12300046.0,14553940.0
104.78125,782.58,18.98,22.68,16.01,13.72,16.8,0.77,0.42,-0.32,13715578.0,16227660.0
127.0,785.21,18.86,22.95,16.13,15.54,16.98,0.86,0.42,-0.13,12822582.0,15171316.0
152.78125,785.35,19.72,23.76,17.18,4.18,16.99,0.96,0.56,0.19,16144638.0,19101932.0
149.21875,784.62,18.84,22.62,15.51,6.74,16.66,0.84,0.37,-0.02,14909750.0,17640344.0
141.84375,782.2,19.75,23.95,16.79,10.33,16.71,0.84,0.43,0.28,15446398.0,18274496.0
146.96875,783.12,19.19,23.95,14.88,4.52,17.24,0.63,0.19,0.04,14782932.0,17490248.0
144.59375,781.09,20.77,24.94,16.7,1.04,17.1,0.94,0.67,0.17,18078668.0,21387568.0
133.10938,779.06,20.13,24.2,17.74,12.67,17.49,0.83,0.61,0.11,11086230.0,13114488.0
148.4375,778.58,18.84,21.05,17.49,7.93,17.56,0.78,0.58,-0.29,6778626.0,8017956.0
157.15625,779.87,18.92,22.09,16.92,7.99,17.19,0.93,0.41,-0.55,9964994.0,11786028.0
160.78125,782.16,18.28,20.58,16.95,7.08,17.51,0.95,0.15,-0.91,8227892.0,9732536.0
156.9375,784.35,17.77,19.91,16.11,7.49,16.97,0.96,-0.19,-0.89,7586804.0,8974260.0
157.48438,784.88,18.61,21.6,16.82,10.26,16.86,1.0,-0.32,-0.87,11970250.0,14159644.0
168.70312,784.64,17.71,19.6,16.5,11.73,17.03,0.83,0.14,-0.79,6199560.0,7331904.0
185.45312,784.9,17.98,20.26,16.11,4.17,16.85,0.91,0.57,-0.36,6847150.0,8098044.0
177.46875,783.43,19.83,24.05,16.62,6.02,16.97,1.31,1.07,0.56,15185170.0,17961788.0
188.53125,784.86,18.19,21.4,16.06,25.74,16.76,0.88,0.15,-0.46,7546370.0,8924792.0
220.9375,784.77,18.37,21.88,15.82,3.82,16.37,0.8,0.52,-0.16,10006664.0,11835564.0
206.57812,783.94,19.05,23.47,16.31,12.47,16.8,0.95,0.48,-0.0,14545336.0,17203354.0
208.5,783.85,18.96,22.5,16.68,16.35,17.07,0.81,0.62,-0.17,13714194.0,16221110.0
232.59375,784.92,18.78,23.53,16.41,13.36,16.96,0.82,0.56,-0.08,13520208.0,15991672.0
246.73438,785.62,18.53,23.0,16.37,9.6,16.77,0.94,0.7,0.29,12187666.0,14410610.0
246.5625,785.91,18.9,23.83,14.53,6.83,16.85,0.9,0.42,0.33,15233644.0,18007838.0
231.20312,784.81,21.23,25.14,16.72,2.33,17.76,1.15,0.81,0.51,19532580.0,23083098.0
203.875,784.71,21.76,25.86,17.44,0.53,17.44,1.09,0.71,0.16,18480804.0,21833856.0
174.32812,785.1,20.54,24.9,16.08,2.4,16.88,0.95,0.36,-0.11,18459888.0,21802864.0
152.59375,786.18,18.71,22.63,14.62,4.1,17.05,0.81,0.22,-0.24,16329182.0,19282084.0
143.1875,785.47,18.83,23.38,14.62,3.6,17.01,0.77,0.22,-0.31,15736008.0,18576972.0
142.26562,784.69,18.61,23.28,15.36,8.46,16.44,0.85,0.2,-0.41,15148168.0,17877468.0
153.96875,786.04,18.15,21.57,14.67,4.1,15.76,0.99,-0.25,-0.73,16365038.0,19308642.0
149.125,786.08,17.87,22.21,13.29,1.14,14.31,0.8,-0.32,-0.55,14911904.0,17587880.0
130.75,784.87,19.29,23.39,14.74,5.82,16.77,0.95,0.39,-0.39,17777364.0,20963652.0
120.828125,784.9,18.8,22.78,16.13,11.26,16.84,0.92,0.5,-0.18,13494026.0,15907948.0
158.35938,785.04,18.86,22.79,16.56,30.89,17.06,0.86,0.53,-0.2,14616082.0,17226758.0
204.76562,785.69,18.23,21.86,14.69,7.85,16.53,0.58,0.22,-0.03,12053582.0,14203868.0
202.71875,784.84,17.93,22.28,15.39,9.82,16.39,0.78,0.26,-0.4,14438738.0,17007914.0
196.51562,784.63,17.98,20.75,16.3,10.72,16.7,0.71,0.38,-0.34,11318436.0,13327702.0
195.25,783.67,18.02,20.88,15.52,10.31,16.61,0.75,0.41,-0.13,12488968.0,14702662.0
221.65625,783.43,18.04,21.48,15.91,20.66,16.54,0.86,0.25,-0.62,10136934.0,11929658.0
255.625,785.41,16.95,19.93,14.72,6.79,16.04,1.03,-0.38,-0.89,8519968.0,10025232.0
244.45312,787.25,17.35,21.54,13.62,3.52,15.52,1.14,-0.47,-0.85,15147256.0,17817736.0
218.0,787.18,18.36,22.98,13.67,0.53,14.4,1.02,-0.23,-0.8,18767128.0,22070756.0
187.46875,786.73,18.48,22.52,14.82,1.03,14.98,0.9,-0.28,-0.66,16816456.0,19771284.0
161.85938,786.34,18.1,22.21,14.65,2.34,15.26,0.92,-0.33,-0.73,17254876.0,20281190.0
144.5625,787.35,17.61,20.58,14.68,8.61,15.7,0.92,-0.28,-0.8,13666358.0,16058662.0
141.14062,787.27,17.57,21.62,14.42,6.21,16.0,0.83,0.03,-0.62,14620028.0,17175164.0
