runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
26.6875,769.52,18.74,24.64,12.2,0.24,12.14,2.4,0.81,1.56,21310032.0,24484768.0
25.8125,772.87,16.27,21.27,12.52,9.67,12.49,1.81,-1.18,-1.25,13022822.0,14974884.0
22.875,773.35,15.42,18.6,12.65,17.24,13.13,1.72,0.08,-1.27,7918298.0,9114668.0
23.9375,774.23,14.58,16.67,13.07,5.18,13.03,1.44,-0.12,-1.32,3736366.0,4304628.0
24.28125,773.55,15.35,19.16,13.08,8.32,13.68,1.43,-0.03,-1.25,8586376.0,9900544.0
23.46875,772.42,16.82,20.83,13.22,3.52,14.07,1.14,-0.5,-0.85,13072208.0,15086416.0
23.03125,772.31,16.85,21.24,13.2,5.72,14.21,1.38,-1.1,-0.74,11420192.0,13192300.0
21.40625,773.31,15.06,17.01,13.11,12.07,12.99,1.28,-0.78,-0.9,4710608.0,5447684.0
18.34375,771.75,16.45,18.27,14.32,10.63,14.6,0.8,0.35,-0.6,7816358.0,9047948.0
15.40625,771.1,18.52,23.46,15.4,5.02,15.05,0.88,0.17,0.38,15011254.0,17374740.0
13.875,772.37,17.76,21.81,14.34,15.09,15.19,0.77,-0.02,0.16,13753836.0,15918252.0
12.703125,770.55,19.94,24.89,15.03,0.11,14.41,1.9,1.4,1.17,19496182.0,22563752.0
12.46875,772.87,18.85,24.58,14.28,11.42,14.2,1.88,-0.96,0.45,15496950.0,17935748.0
14.28125,775.79,14.45,15.51,13.02,7.74,13.21,1.07,-0.74,-0.53,2930944.0,3392284.0
14.203125,774.72,15.76,18.71,12.6,1.7,12.12,1.43,0.78,-0.94,10936300.0,12657588.0
12.671875,772.88,17.08,20.92,14.39,6.5,14.0,1.45,1.35,0.34,12350766.0,14293492.0
14.796875,770.7,19.03,23.15,14.99,1.23,14.07,1.54,0.57,0.75,15260320.0,17659424.0
21.796875,770.92,15.93,18.77,14.56,11.67,14.34,1.41,-0.79,-0.9,8404960.0,9723624.0
23.859375,770.04,16.23,18.83,14.67,6.92,14.32,1.48,0.66,-1.26,6504594.0,7526136.0
28.375,770.05,17.74,21.58,15.23,17.38,16.13,1.11,0.43,-0.84,10964100.0,12684680.0
28.734375,769.75,18.98,23.03,16.1,12.03,15.83,0.92,0.13,-0.2,13999744.0,16197592.0
27.984375,770.28,17.58,19.6,16.02,25.07,16.08,1.35,-0.6,-0.92,8262894.0,9559424.0
27.421875,771.17,17.58,20.45,16.13,10.33,15.91,1.52,0.88,-0.77,8805510.0,10187844.0
25.984375,771.35,17.47,20.73,14.64,8.02,15.55,2.32,2.28,0.28,8260644.0,9558084.0
25.484375,771.45,18.5,23.43,12.85,0.23,14.15,2.39,2.04,1.16,17617008.0,20381820.0
