runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
935.75,801.31,12.16,16.42,7.66,11.87,8.14,1.9,-0.77,-1.73,10680280.0,12283206.0
995.9375,801.17,13.33,16.8,7.85,0.22,7.15,0.76,0.17,-0.1,9907890.0,11393942.0
1052.9062,796.86,17.28,22.45,12.69,2.95,11.17,1.55,1.28,0.61,17765976.0,20427364.0
1103.0938,798.72,17.14,22.79,9.23,1.1,8.91,1.85,0.67,0.08,18540106.0,21314092.0
1163.2812,804.52,9.56,12.45,6.27,12.43,6.58,1.05,-0.48,-0.66,7388250.0,8493100.0
1224.3438,801.42,14.37,18.58,6.94,0.24,6.14,0.69,0.17,0.33,21736042.0,24979846.0
1244.5625,801.04,14.97,20.3,10.05,0.46,7.8,0.91,-0.14,-0.43,19537588.0,22448888.0
1209.9375,800.1,17.66,21.99,11.47,0.0,6.4,0.95,0.3,0.17,23704816.0,27234138.0
1150.6562,800.39,18.12,24.53,11.83,10.92,10.16,1.02,0.55,-0.33,21199670.0,24351134.0
1108.125,800.77,16.73,21.4,13.38,3.52,11.8,0.81,-0.24,-0.57,17751034.0,20386400.0
1092.3125,797.59,18.56,22.94,14.57,1.57,12.4,1.21,0.97,0.12,18540190.0,21289114.0
1087.0938,793.15,21.41,26.91,16.2,0.11,11.13,2.0,1.25,1.37,19642742.0,22552608.0
1073.4688,792.48,22.65,27.61,16.48,0.0,9.09,1.57,0.72,1.06,22044466.0,25305984.0
1058.375,793.38,23.85,29.13,17.21,0.0,8.97,1.31,0.98,0.67,24136386.0,27703340.0
1063.5312,794.67,22.93,29.7,15.3,0.25,10.56,1.43,0.5,0.07,24054600.0,27605452.0
1091.1875,793.99,22.35,29.93,17.2,0.37,10.69,1.87,1.46,0.85,21610120.0,24796068.0
1129.75,792.93,23.1,28.3,17.55,0.0,8.59,2.01,1.25,1.35,22966200.0,26348224.0
1169.9062,794.47,21.49,28.04,14.36,1.02,8.01,1.86,0.89,0.06,21700116.0,24891120.0
1226.4375,795.53,19.36,24.17,15.01,1.45,9.84,1.32,0.44,-0.72,18469438.0,21181658.0
1327.2812,795.41,19.92,24.2,14.28,1.41,11.12,1.05,0.81,-0.09,15528188.0,17804898.0
1449.625,794.15,22.71,28.37,16.43,0.08,6.69,2.28,1.42,1.69,20278342.0,23250278.0
1548.7812,794.61,23.75,29.23,16.38,0.01,5.79,1.99,1.0,1.43,20945036.0,24010880.0
1614.5938,795.49,22.91,28.19,17.12,0.01,5.5,1.68,1.0,0.87,19952796.0,22869726.0
1653.4375,794.54,23.24,28.41,17.84,0.0,4.9,2.28,1.41,1.68,19269372.0,22083624.0
1658.2188,795.42,24.19,30.19,18.31,0.0,2.24,2.2,1.25,1.68,25554684.0,29306638.0
